Status,EURING_Code,Current_Name,Date_Updated,Notes,Old_Name,IOC14_1
sp,2640,Circus melanoleucos,02.06.08,,Circus melanoleucus,8623
a,2649,Circus sp.,02.06.08,,Circus sp.,NA
sp,2650,Melierax metabates,02.06.08,,Melierax metabates,8384
sp,2660,Micronisus gabar,02.06.08,,Micronisus gabar,8380
sp,2670,Accipiter gentilis,02.06.08,,Accipiter gentilis,8586
ssp,2671,Accipiter gentilis gentilis,30.06.21,,Accipiter gentilis gentilis,8591
a,2680,Accipiter virgatus sensu lato,09.03.2024,Includes Accipiter gularis,Accipiter virgatus,NA
sp,2681,Accipiter virgatus,09.03.2024,Excludes Accipiter gularis,Accipiter virgatus virgatus,8516
sp,2682,Accipiter gularis,09.11.09,,Accipiter virgatus gularis,8511
sp,2690,Accipiter nisus,02.06.08,,Accipiter nisus,8543
ssp,2692,Accipiter nisus nisosimilis,02.06.08,,Accipiter nisus nisosimilis,8545
sp,2700,Accipiter striatus,02.06.08,,Accipiter striatus,8554
sp,2710,Accipiter soloensis,02.06.08,,Accipiter soloensis,8442
sp,2720,Accipiter badius,02.06.08,,Accipiter badius,8431
sp,2730,Accipiter brevipes,02.06.08,,Accipiter brevipes,8441
sp,2740,Accipiter cooperii,02.06.08,,Accipiter cooperii,8571
a,2749,Accipiter sp.,02.06.08,,Accipiter sp.,NA
sp,2750,Butastur teesa,02.06.08,,Butastur teesa,8663
sp,2760,Butastur indicus,02.06.08,,Butastur indicus,8665
sp,2770,Buteogallus anthracinus,02.06.08,,Buteogallus anthracinus,8686
sp,2780,Parabuteo unicinctus,02.06.08,,Parabuteo unicinctus,8721
sp,2790,Buteo nitidus,02.06.08,,Buteo nitidus,8752
sp,2800,Buteo platypterus,02.06.08,,Buteo platypterus,8763
sp,2810,Buteo lineatus,02.06.08,,Buteo lineatus,8756
sp,2820,Buteo swainsoni,02.06.08,,Buteo swainsonii,8776
sp,2830,Buteo brachyurus,02.06.08,,Buteo brachyurus,8772
sp,2840,Geranoaetus albicaudatus,02.06.08,,Buteo albicaudatus,8725
sp,2850,Buteo albonotatus,02.06.08,,Buteo albonotatus,8778
sp,2860,Buteo jamaicensis,02.06.08,,Buteo jamaicensis,8779
sp,2870,Buteo buteo,02.06.08,,Buteo buteo,8818
ssp,2871,Buteo buteo buteo,02.06.08,,Buteo buteo buteo,8823
ssp,2872,Buteo buteo vulpinus,02.06.08,,Buteo buteo vulpinus,8826
ssp,2873,Buteo buteo insularum,02.06.08,,Buteo buteo insularum,8820
sp,2880,Buteo rufinus,02.06.08,,Buteo rufinus,8811
sp,2890,Buteo hemilasius,02.06.08,,Buteo hemilasius,8803
sp,2900,Buteo lagopus,02.06.08,,Buteo lagopus,8798
sp,2910,Buteo regalis,02.06.08,,Buteo regalis,8797
a,2919,Buteo spp.,09.03.2024,Extent of code has changed over time. All former Buteo species were included.,Buteo spp.,NA
sp,2920,Clanga pomarina,02.06.08,,Aquila pomarina,8333
sp,2930,Clanga clanga,02.06.08,,Aquila clanga,8335
a,2940,Aquila rapax sensu lato,09.03.2024,Includes Aquila nipalensis,Aquila rapax,NA
sp,2941,Aquila rapax,09.03.2024,Excludes Aquila nipalensis,Aquila rapax rapax,8348
sp,2942,Aquila nipalensis,02.06.08,,Aquila rapax nipalensis,8345
sp,2950,Aquila heliaca,09.03.2024,Excludes Aquila adalberti,Aquila heliaca,8354
o,2951,Obsolete code,09.03.2024,Duplicated species; use 02950,Aquila heliaca heliaca,NA
sp,2952,Aquila adalberti,02.06.08,,Aquila heliaca adalberti,8352
sp,2960,Aquila chrysaetos,02.06.08,,Aquila chrysaetos,8356
sp,2970,Aquila verreauxii,02.06.08,,Aquila verreauxii,8368
a,2979,Aquila sp.,02.06.08,,Aquila sp.,NA
sp,2980,Hieraaetus pennatus,02.06.08,,Hieraaetus pennatus,8338
sp,2990,Aquila fasciata,02.06.08,,Hieraaetus fasciatus,8369
sp,3000,Nisaetus nipalensis,02.06.08,,Spizaetus nipalensis,8299
o,3009,Bird of prey,07.07.14,,Falconiformes sp.,NA
sp,3010,Pandion haliaetus,02.06.08,,Pandion haliaetus,8108
sp,3020,Caracara plancus,02.06.08,Includes Caracara cheriway,Polyborus plancus,12770
sp,3030,Falco naumanni,02.06.08,,Falco naumanni,12821
sp,3040,Falco tinnunculus,02.06.08,,Falco tinnunculus,12822
sp,3050,Falco sparverius,02.06.08,,Falco sparverius,12852
sp,3060,Falco chicquera,02.06.08,,Falco chicquera,12878
sp,3070,Falco vespertinus,02.06.08,,Falco vespertinus,12883
sp,3080,Falco amurensis,02.06.08,,Falco amurensis,12884
sp,3090,Falco columbarius,02.06.08,,Falco columbarius,12891
ssp,3092,Falco columbarius subaesalon,02.06.08,,Falco columbarius subaesalon,12892
sp,3100,Falco subbuteo,02.06.08,,Falco subbuteo,12906
sp,3110,Falco eleonorae,02.06.08,,Falco eleonorae,12885
sp,3120,Falco concolor,02.06.08,,Falco concolor,12886
sp,3130,Falco femoralis,02.06.08,,Falco femoralis,12887
sp,3140,Falco biarmicus,02.06.08,,Falco biarmicus,12927
sp,3150,Falco jugger,02.06.08,,Falco jugger,12933
sp,3160,Falco cherrug,02.06.08,,Falco cherrug,12934
o,3170,Obsolete code,02.06.08,Duplicated species; use 03160,Falco altaicus,NA
sp,3180,Falco rusticolus,02.06.08,,Falco rusticolus,12940
sp,3190,Falco mexicanus,02.06.08,,Falco mexicanus,12945
sp,3200,Falco peregrinus,02.06.08,Includes the former Falco peregrinoides. Use code 03210 when Falco peregrinus peregrinoides has been identified using morphological characters.,Falco peregrinus,12946
ssp,3201,Falco peregrinus peregrinus,02.06.08,,Falco peregrinus peregrinus,12952
ssp,3202,Falco peregrinus brookei,02.06.08,,Falco peregrinus brookei,12955
ssp,3210,Falco peregrinus pelegrinoides,02.06.08,,Falco pelegrinoides,12967
a,3219,Falco sp.,02.06.08,,Falco sp.,NA
sp,3220,Ortalis vetula,02.06.08,,Ortalis vetula,620
sp,3230,Falcipennis falcipennis,02.06.08,,Dendragapus falcipennis,1229
sp,3240,Canachites canadensis,10.01.2024,,Dendragapus canadensis,1230
sp,3250,Dendragapus obscurus,10.01.2024,Excludes Dendragapus fulignosus,Dendragapus obscurus,1146
sp,3260,Tetrastes bonasia,02.06.08,,Bonasa bonasia,1127
sp,3270,Tetrastes sewerzowi,02.06.08,,Bonasa sewerzowi,1141
sp,3280,Bonasa umbellus,02.06.08,,Bonasa umbellus,1110
sp,3290,Lagopus lagopus,02.06.08,,Lagopus lagopus,1175
ssp,3291,Lagopus lagopus lagopus,02.06.08,,Lagopus lagopus lagopus,1180
ssp,3292,Lagopus lagopus scotica,10.01.2024,,Lagopus lagopus scoticus,1177
sp,3300,Lagopus muta,02.06.08,,Lagopus mutus,1197
ssp,3301,Lagopus muta helvetica,25.05.23,,,1200
sp,3310,Lagopus leucura,02.06.08,,Lagopus leucurus,1169
sp,3320,Lyrurus tetrix,02.06.08,,Tetrao tetrix,1262
sp,3330,Lyrurus mlokosiewiczi,02.06.08,,Tetrao mlokosiewiczi,1270
sp,3340,Tetrao urogalloides,02.06.08,,Tetrao parvirostris,1255
sp,3350,Tetrao urogallus,02.06.08,,Tetrao urogallus,1239
sp,3360,Tympanuchus cupido,02.06.08,,Tympanuchus cupido,1164
sp,3370,Tympanuchus phasianellus,02.06.08,,Tympanuchus phasianellus,1156
sp,3380,Centrocercus urophasianus,02.06.08,,Centrocercus urophasianus,1144
sp,3390,Oreortyx pictus,02.06.08,,Callipepla picta,828
sp,3400,Callipepla squamata,02.06.08,,Callipepla squamata,834
sp,3410,Callipepla californica,02.06.08,,Callipepla californica,846
sp,3420,Callipepla gambelii,02.06.08,,Callipepla gambelii,855
sp,3430,Callipepla douglasii,02.06.08,,Callipepla douglasii,839
sp,3440,Philortyx fasciatus,02.06.08,,Philortyx fasciatus,864
sp,3450,Colinus virginianus,02.06.08,,Colinus virginianus,865
sp,3460,Cyrtonyx montezumae,02.06.08,,Cyrtonyx montezumae,978
sp,3470,Lerwa lerwa,02.06.08,,Lerwa lerwa,1053
sp,3480,Tetraophasis obscurus,02.06.08,,Tetraophasis obscurus,1082
sp,3490,Tetraophasis szechenyii,02.06.08,,Tetraophasis szechenyii,1083
sp,3500,Tetraogallus caucasicus,02.06.08,,Tetraogallus caucasicus,1586
sp,3510,Tetraogallus caspius,02.06.08,,Tetraogallus caspius,1587
sp,3520,Tetraogallus himalayensis,02.06.08,,Tetraogallus himalayensis,1591
sp,3530,Tetraogallus tibetanus,02.06.08,,Tetraogallus tibetanus,1575
sp,3540,Tetraogallus altaicus,02.06.08,,Tetraogallus altaicus,1583
sp,3550,Alectoris chukar,02.06.08,,Alectoris chukar,1664
sp,3560,Alectoris magna,02.06.08,,Alectoris magna,1690
sp,3570,Alectoris graeca,02.06.08,,Alectoris graeca,1684
sp,3580,Alectoris rufa,02.06.08,,Alectoris rufa,1658
sp,3590,Alectoris barbara,02.06.08,,Alectoris barbara,1650
sp,3600,Alectoris philbyi,02.06.08,,Alectoris philbyi,1689
sp,3610,Alectoris melanocephala,02.06.08,,Alectoris melanocephala,1655
sp,3620,Ammoperdix griseogularis,02.06.08,,Ammoperdix griseogularis,1598
sp,3630,Ammoperdix heyi,02.06.08,,Ammoperdix heyi,1599
sp,3640,Francolinus francolinus,02.06.08,,Francolinus francolinus,1504
sp,3650,Ortygornis pondicerianus,30.07.21,,Francolinus pondicerianus,1496
sp,3660,Pternistis bicalcaratus,02.06.08,,Francolinus bicalcaratus,1751
sp,3670,Perdix perdix,02.06.08,,Perdix perdix,1280
sp,3680,Perdix dauurica,02.06.08,,Perdix dauuricae,1291
sp,3690,Perdix hodgsoniae,02.06.08,,Perdix hodgsoniae,1275
a,3699,Perdix sp.,02.06.08,,Perdix sp.,NA
sp,3700,Coturnix coturnix,02.06.08,,Coturnix coturnix,1633
ssp,3701,Coturnix coturnix coturnix,15.11.15,,Coturnix coturnix coturnix,1634
ssp,3702,Coturnix coturnix confisa,10.01.2024,Subspecies not recognized by IOC but EURING will continue to recognize Canary and Madeira islands populations.,Coturnix coturnix confisa,NA
ssp,3703,Coturnix coturnix inopinata,15.11.15,,Coturnix coturnix inopinata,1637
ssp,3704,Coturnix coturnix africana,15.11.15,,Coturnix coturnix africana,1638
sp,3710,Coturnix japonica,02.06.08,,Coturnix japonica,1640
sp,3720,Perdicula asiatica,02.06.08,,Perdicula asiatica,1693
sp,3730,Arborophila torqueola,02.06.08,,Arborophila torqueola,1006
sp,3740,Arborophila rufogularis,02.06.08,,Arborophila rufogularis,1017
sp,3750,Arborophila rufipectus,02.06.08,,Arborophila rufipectus,1012
sp,3760,Bambusicola thoracicus,02.06.08,,Bambusicola thoracica,1469
sp,3770,Ithaginis cruentus,02.06.08,,Ithaginis cruentus,1056
sp,3780,Tragopan melanocephalus,02.06.08,,Tragopan melanocephalus,1071
sp,3790,Tragopan satyra,02.06.08,,Tragopan satyra,1072
sp,3800,Tragopan blythii,02.06.08,,Tragopan blythii,1073
sp,3810,Tragopan temminckii,02.06.08,,Tragopan temminckii,1076
sp,3820,Pucrasia macrolopha,02.06.08,,Pucrasia macrolopha,1090
sp,3830,Lophophorus impejanus,02.06.08,,Lophophorus impejanus,1084
sp,3840,Lophophorus sclateri,02.06.08,,Lophophorus sclateri,1085
sp,3850,Lophophorus lhuysii,02.06.08,,Lophophorus lhuysii,1089
sp,3860,Gallus gallus,02.06.08,,Gallus gallus,1474
sp,3870,Lophura leucomelanos,02.06.08,,Lophura leucomelana,1371
sp,3880,Crossoptilon crossoptilon,02.06.08,,Crossoptilon crossoptilon,1358
sp,3890,Crossoptilon mantchuricum,02.06.08,,Crossoptilon mantchuricum,1363
sp,3900,Crossoptilon auritum,02.06.08,,Crossoptilon auritum,1364
sp,3910,Catreus wallichii,02.06.08,,Catreus wallichii,1355
sp,3920,Syrmaticus soemmerringii,02.06.08,,Syrmaticus soemmerringii,1296
sp,3930,Syrmaticus reevesii,02.06.08,,Syrmaticus reevesii,1302
sp,3940,Phasianus colchicus,02.06.08,,Phasianus colchicus,1310
sp,3950,Phasianus versicolor,02.06.08,,Phasianus versicolor,1349
sp,3960,Chrysolophus pictus,02.06.08,,Chrysolophus pictus,1308
sp,3970,Chrysolophus amherstiae,02.06.08,,Chrysolophus amherstiae,1309
sp,3980,Numida meleagris,02.06.08,,Numida meleagris,764
sp,3990,Meleagris gallopavo,02.06.08,,Meleagris gallopavo,1101
sp,4000,Turnix sylvaticus,02.06.08,,Turnix sylvatica,6307
sp,4010,Turnix tanki,02.06.08,,Turnix tanki,6267
sp,4020,Turnix suscitator,02.06.08,,Turnix suscitator,6285
sp,4030,Rallina eurizonoides,02.06.08,,Rallina eurizonoides,6074
sp,4040,Rallus longirostris,10.01.2024,Extent of the code has changed over time. Excludes Rallus tenuirostris; R. obsoletus; R. elegans; R. crepitans.,Rallus longirostris,5743
sp,4050,Rallus elegans,02.06.08,,Rallus elegans,5752
sp,4060,Rallus limicola,02.06.08,,Rallus limicola,5756
sp,4070,Rallus aquaticus,10.01.2024,Excludes Rallus indicus,Rallus aquaticus,5768
sp,4080,Porzana porzana,02.06.08,,Porzana porzana,5875
sp,4090,Porzana carolina,02.06.08,,Porzana carolina,5874
sp,4100,Zapornia parva,02.06.08,,Porzana parva,6052
sp,4110,Zapornia pusilla,02.06.08,,Porzana pusilla,6043
sp,4120,Aenigmatolimnas marginalis,02.06.08,,Porzana marginalis,6111
sp,4130,Poliolimnas cinereus,02.06.08,,Porzana cinerea,6102
sp,4140,Zapornia fusca,02.06.08,,Porzana fusca,6032
sp,4150,Zapornia paykullii,02.06.08,,Porzana paykullii,6038
sp,4160,Zapornia bicolor,02.06.08,,Porzana bicolor,6039
a,4169,Porzana / Zapornis sp.,02.06.08,The present code contained taxa that are currently considered as not closely related. The use of this code is not recommanded.,Porzana sp.,NA
sp,4170,Coturnicops exquisitus,02.06.08,,Coturnicops exquisita,5985
sp,4180,Coturnicops noveboracensis,02.06.08,,Coturnicops noveboracensis,5986
sp,4190,Laterallus jamaicensis,02.06.08,,Laterallus jamaicensis,5998
sp,4200,Zapornia flavirostra,02.06.08,,Limnocorax flavirostra,6030
sp,4210,Crex crex,02.06.08,,Crex crex,5783
sp,4220,Zapornia akool,02.06.08,,Amaurornis akool,6040
sp,4230,Amaurornis phoenicurus,02.06.08,,Amaurornis phoenicurus,6113
sp,4240,Gallinula chloropus,02.06.08,,Gallinula chloropus,5898
sp,4250,Porphyrio alleni,02.06.08,,Porphyrula alleni,5936
sp,4260,Porphyrio martinica,02.06.08,,Porphyrula martinica,5937
sp,4270,Porphyrio porphyrio,02.06.08,Excludes Porphyrio madagascariensis; P. poliocephalus; P. indicus; P. pulverulentus; P. melanotus,Porphyrio porphyrio,5939
o,4271,Obsolete code,02.06.08,Duplicated species; use 04270,Porphyrio porphyrio porphyrio,NA
sp,4272,Porphyrio madagascariensis,02.06.08,,Porphyrio porphyrio madagascariensis,5941
sp,4273,Porphyrio poliocephalus,10.01.2024,,Porphyrio (porphyrio) poliocephalus,5944
sp,4280,Gallicrex cinerea,02.06.08,,Gallicrex cinerea,6112
sp,4290,Fulica atra,02.06.08,,Fulica atra,5918
sp,4300,Fulica americana,02.06.08,,Fulica americana,5927
sp,4310,Fulica cristata,02.06.08,,Fulica cristata,5923
sp,4320,Aramus guarauna,02.06.08,,Aramus guarauna,6181
sp,4330,Grus grus,02.06.08,,Grus grus,6175
sp,4340,Grus nigricollis,02.06.08,,Grus nigricollis,6180
sp,4350,Grus monacha,02.06.08,,Grus monacha,6179
sp,4360,Antigone canadensis,02.06.08,,Grus canadensis,6155
sp,4370,Antigone vipio,02.06.08,,Grus vipio,6162
sp,4380,Grus japonensis,02.06.08,,Grus japonensis,6173
sp,4390,Grus americana,02.06.08,,Grus americana,6174
sp,4400,Leucogeranus leucogeranus,02.06.08,,Grus leucogeranus,6154
a,4409,Grus sp.,10.01.2024,Extent of the code has changed over time. All former Grus species were included.,Grus sp.,NA
sp,4410,Grus virgo,02.06.08,,Anthropoides virgo,6172
sp,4420,Tetrax tetrax,02.06.08,,Tetrax tetrax,3861
sp,4430,Neotis denhami,02.06.08,,Neotis denhami,3815
a,4440,Chlamydotis undulata,10.01.2024,Excludes Chlamydotis macqueenii,Chlamydotis undulata,3809
ssp,4441,Chlamydotis undulata undulata,02.06.08,,Chlamydotis undulata undulata,3811
sp,4442,Chlamydotis macqueenii,02.06.08,,Chlamydotis undulata macqueenii,3812
ssp,4443,Chlamydotis undulata fuertaventurae,02.06.08,,Chlamydotis undulata fuertaventurae,3810
sp,4450,Ardeotis arabs,02.06.08,,Ardeotis arabs,3799
sp,4460,Otis tarda,02.06.08,,Otis tarda,3795
sp,4470,Hydrophasianus chirurgus,02.06.08,,Hydrophasianus chirurgus,6609
sp,4480,Jacana spinosa,02.06.08,,Jacana spinosa,6610
sp,4490,Rostratula benghalensis,02.06.08,,Rostratula benghalensis,6604
sp,4500,Haematopus ostralegus,02.06.08,,Haematopus ostralegus,6405
sp,4510,Haematopus palliatus,02.06.08,,Haematopus palliatus,6394
sp,4520,Haematopus bachmani,02.06.08,,Haematopus bachmani,6392
sp,4530,Haematopus moquini,02.06.08,,Haematopus moquini,6403
sp,4540,Ibidorhyncha struthersii,02.06.08,,Ibidorhyncha struthersii,6424
sp,4550,Himantopus himantopus,09.03.2024,Excludes Himantopus mexicanus,Himantopus himantopus,6425
sp,4560,Recurvirostra avosetta,02.06.08,,Recurvirostra avosetta,6437
sp,4570,Recurvirostra americana,02.06.08,,Recurvirostra americana,6438
sp,4580,Dromas ardeola,02.06.08,,Dromas ardeola,6838
sp,4590,Burhinus oedicnemus,02.06.08,,Burhinus oedicnemus,6369
sp,4600,Burhinus senegalensis,02.06.08,,Burhinus senegalensis,6379
sp,4610,Burhinus capensis,02.06.08,,Burhinus capensis,6355
sp,4620,Esacus recurvirostris,02.06.08,,Esacus recurvirostris,6353
sp,4630,Pluvianus aegyptius,02.06.08,,Pluvianus aegyptius,6601
sp,4640,Cursorius cursor,02.06.08,,Cursorius cursor,6868
sp,4650,Glareola pratincola,02.06.08,,Glareola pratincola,6888
sp,4660,Glareola maldivarum,02.06.08,,Glareola maldivarum,6886
sp,4670,Glareola nordmanni,02.06.08,,Glareola nordmanni,6887
sp,4680,Glareola lactea,02.06.08,,Glareola lactea,6885
a,4689,Glareola sp.,02.06.08,,Glareola sp.,NA
sp,4690,Charadrius dubius,02.06.08,,Charadrius dubius,6481
sp,4700,Charadrius hiaticula,02.06.08,,Charadrius hiaticula,6463
ssp,4701,Charadrius hiaticula hiaticula,02.06.08,,Charadrius hiaticula hiaticula,6465
ssp,4702,Charadrius hiaticula tundrae,02.06.08,,Charadrius hiaticula tundrae,6466
sp,4710,Charadrius semipalmatus,02.06.08,,Charadrius semipalmatus,6467
sp,4720,Charadrius placidus,02.06.08,,Charadrius placidus,6485
sp,4730,Anarhynchus wilsonia,02.06.08,,Charadrius wilsonia,6560
sp,4740,Charadrius vociferus,02.06.08,,Charadrius vociferus,6459
sp,4750,Charadrius melodus,02.06.08,,Charadrius melodus,6469
sp,4760,Anarhynchus pecuarius,02.06.08,,Charadrius pecuarius,6571
sp,4770,Anarhynchus alexandrinus,09.03.2024,Excludes Anarhynchus dealbatus and A. nivosus,Charadrius alexandrinus,6594
sp,4780,Anarhynchus mongolus,09.03.2024,Excludes Anarhynchus atrifrons,Charadrius mongolus,6545
ssp,4781,Anarhynchus mongolus mongolus,02.06.08,,Charadrius mongolus mongolus,6546
ssp,4782,Anarhynchus atrifrons pamirensis,09.03.2024,,Charadrius mongolus pamirensis,6542
ssp,4783,Anarhynchus atrifrons atrifrons,09.03.2024,,Charadrius mongolus atrifrons,6543
ssp,4784,Anarhynchus atrifrons schaeferi,09.03.2024,,Charadrius mongolus schaeferi,6544
ssp,4785,Anarhynchus mongolus stegmanni,02.06.08,,Charadrius mongolus stegmanni,6547
sp,4790,Anarhynchus leschenaultii,02.06.08,,Charadrius leschenaultii,6548
sp,4800,Anarhynchus asiaticus,02.06.08,,Charadrius asiaticus,6539
sp,4810,Anarhynchus veredus,02.06.08,,Charadrius veredus,6540
sp,4820,Eudromias morinellus,02.06.08,,Charadrius morinellus,6458
sp,4830,Anarhynchus montanus,02.06.08,,Charadrius montanus,6567
a,4839,Charadrius sp.,02.06.08,Extend of code may have change over time,Charadrius sp.,NA
a,4840,Pluvialis dominica/fulva,02.06.08,,Pluvialis dominica,NA
sp,4841,Pluvialis dominica,02.06.08,,Pluvialis dominica dominica,6451
sp,4842,Pluvialis fulva,02.06.08,,Pluvialis dominica fulva,6449
sp,4850,Pluvialis apricaria,02.06.08,,Pluvialis apricaria,6445
o,4851,Pluvialis apricaria apricaria,09.03.2024,Ssp no longer recognized; use code 04850,Pluvialis apricaria apricaria,NA
o,4852,Pluvialis apricaria altifrons,09.03.2024,Ssp no longer recognized; use code 04850,Pluvialis apricaria altifrons,NA
sp,4860,Pluvialis squatarola,02.06.08,,Pluvialis squatarola,6441
sp,4870,Vanellus spinosus,02.06.08,,Hoplopterus spinosus,6493
sp,4880,Vanellus tectus,02.06.08,,Hoplopterus tectus,6496
sp,4890,Vanellus cinereus,02.06.08,,Hoplopterus cinereus,6514
sp,4900,Vanellus indicus,02.06.08,,Hoplopterus indicus,6515
sp,4910,Vanellus gregarius,02.06.08,,Chettusia gregaria,6527
sp,4920,Vanellus leucurus,02.06.08,,Chettusia leucura,6528
sp,4930,Vanellus vanellus,02.06.08,,Vanellus vanellus,6487
sp,4940,Calidris virgata,02.06.08,,Aphriza virgata,6797
sp,4950,Calidris tenuirostris,02.06.08,,Calidris tenuirostris,6789
sp,4960,Calidris canutus,02.06.08,,Calidris canutus,6790
ssp,4961,Calidris canutus canutus,02.06.08,,Calidris canutus canutus,6791
ssp,4962,Calidris canutus islandica,09.03.2024,,Calidris canutus islandicus,6796
sp,4970,Calidris alba,02.06.08,,Calidris alba,6810
sp,4980,Calidris pusilla,02.06.08,,Calidris pusilla,6837
sp,4990,Calidris mauri,02.06.08,,Calidris mauri,6836
sp,5000,Calidris ruficollis,02.06.08,,Calidris ruficollis,6807
sp,5010,Calidris minuta,02.06.08,,Calidris minuta,6832
sp,5020,Calidris temminckii,02.06.08,,Calidris temminckii,6805
sp,5030,Calidris subminuta,02.06.08,,Calidris subminuta,6806
sp,5040,Calidris minutilla,02.06.08,,Calidris minutilla,6833
sp,5050,Calidris fuscicollis,02.06.08,,Calidris fuscicollis,6834
sp,5060,Calidris bairdii,02.06.08,,Calidris bairdii,6831
sp,5070,Calidris melanotos,02.06.08,,Calidris melanotos,6835
sp,5080,Calidris acuminata,02.06.08,,Calidris acuminata,6802
sp,5090,Calidris ferruginea,02.06.08,,Calidris ferruginea,6804
sp,5100,Calidris maritima,02.06.08,,Calidris maritima,6824
sp,5110,Calidris ptilocnemis,02.06.08,,Calidris ptilocnemis,6825
sp,5120,Calidris alpina,02.06.08,,Calidris alpina,6813
ssp,5121,Calidris alpina alpina,02.06.08,,Calidris alpina alpina,6816
ssp,5122,Calidris alpina arctica,02.06.08,,Calidris alpina arctica,6814
ssp,5123,Calidris alpina schinzii,02.06.08,,Calidris alpina schinzii,6815
a,5128,Calidris alpina schinzii/arctica,02.06.08,,Calidris alpina schinzii / arctica,NA
a,5129,Calidris sp.,02.06.08,,Calidris spp.,NA
sp,5130,Calidris pygmaea,02.06.08,,Eurynorhynchus pygmeus,6808
sp,5140,Calidris falcinellus,02.06.08,,Limicola falcinellus,6799
sp,5150,Calidris himantopus,02.06.08,,Micropalama himantopus,6803
sp,5160,Calidris subruficollis,02.06.08,,Tryngites subruficollis,6809
sp,5170,Calidris pugnax,02.06.08,,Philomachus pugnax,6798
sp,5180,Lymnocryptes minimus,02.06.08,,Lymnocryptes minimus,6691
sp,5190,Gallinago gallinago,02.06.08,,Gallinago gallinago,6733
ssp,5191,Gallinago gallinago gallinago,20.07.09,,Gallinago gallinago gallinago,6735
